# {"t_start": 1589491546.937933, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
14.937145,11,44.671724
14.762192,8,44.696075
20.453779,15,44.742093
24.844551,18,44.796338
17.784864,13,44.836138
13.665724,8,44.860703
14.757391,10,44.891675
16.436307,12,44.927869
19.863459,13,44.967227
15.71458,10,44.996929
13.863339,9,45.025867
13.85608,9,45.052285
14.94447,9,45.079765
18.937186,13,45.13032
16.195482,12,45.166465
14.120877,9,45.194325
19.103363,14,45.237086
15.309062,9,45.264515
18.252218,11,45.297873
18.86332,12,45.335676
12.426852,7,45.356887
16.262164,10,45.387268
13.117603,7,45.409919
16.328665,12,45.446384
19.491614,15,45.496936
15.31366,11,45.529814
18.182912,13,45.568706
16.198701,9,45.595957
16.439231,10,45.627381
17.093444,12,45.662966
20.977371,17,45.715211
14.064567,10,45.74468
15.649937,9,45.771374
18.696952,13,45.810084
15.38057,11,45.843847
16.87004,11,45.877187
19.370266,15,45.922196
18.263056,11,45.956069
18.865721,11,45.991795
16.453686,13,46.034467
17.890485,13,46.073979
16.999225,12,46.109814
17.385081,11,46.151111
18.800495,13,46.190159
14.29331,8,46.214702
17.606634,12,46.250965
15.903702,9,46.278136
18.61433,11,46.311211
15.210465,9,46.339971
17.927389,12,46.377184
19.400074,13,46.417371
18.372638,12,46.453825
20.839302,15,46.504184
20.154835,14,46.546626
16.168828,9,46.573814
16.908557,11,46.607634
16.72249,11,46.64252
16.405643,12,46.679702
16.66907,10,46.710766
16.735266,11,46.74398
14.53763,9,46.771797
20.708641,14,46.817347
19.219928,15,46.884322
12.694217,7,46.913351
20.551611,14,46.958297
17.060764,11,46.99123
16.055688,16,47.03928
14.214866,9,47.066577
22.226824,18,47.11984
18.594115,13,47.167089
15.472473,10,47.197341
16.712958,10,47.227714
19.325929,12,47.263095
21.361542,16,47.311377
19.640906,13,47.350689
14.790267,9,47.378325
16.977051,11,47.411614
15.385723,10,47.442657
16.635637,12,47.482539
17.746521,11,47.519196
18.567164,14,47.561786
17.575206,13,47.601444
17.139622,10,47.633293
17.576388,13,47.673534
17.425005,10,47.703662
17.855596,11,47.737369
16.014799,11,47.770998
15.838056,9,47.798291
16.205505,10,47.829
19.698351,15,47.874172
18.468601,14,47.91744
16.303999,11,47.951106
20.12738,14,47.993306
17.368313,16,48.043679
16.47297,10,48.074046
18.160821,12,48.110677
18.426099,11,48.144193
15.924416,13,48.198043
14.518788,9,48.228034
14.890455,9,48.255423
16.32487,11,48.288509
16.224977,10,48.318095
23.330152,18,48.370981
20.009363,16,48.419051
14.979511,9,48.446545
19.054986,14,48.489152
16.534841,10,48.525247
16.708708,10,48.556162
17.032009,13,48.595087
20.616777,14,48.637853
15.732837,10,48.668175
17.137759,12,48.70472
13.454065,8,48.728545
18.128366,14,48.770452
15.817379,10,48.801259
16.29862,10,48.831457
19.243118,14,48.873966
20.310932,15,48.919318
16.660288,13,48.957478
17.034601,11,48.990386
17.046031,11,49.024091
18.441857,12,49.060199
17.885437,11,49.093031
17.700329,12,49.130501
18.628923,13,49.170229
21.555638,18,49.230887
18.557931,12,49.267663
16.784976,12,49.304048
20.179762,15,49.349388
15.207026,9,49.376527
15.532472,10,49.407096
16.473356,12,49.442886
20.068737,15,49.488011
15.743462,10,49.52308
15.806805,12,49.56089
16.978275,10,49.591029
18.972927,13,49.632104
18.622227,14,49.673872
15.743362,11,49.707343
16.562835,13,49.746744
17.759025,12,49.78306
18.414109,11,49.816667
18.079865,12,49.854505
18.226651,12,49.890595
18.59431,13,49.929843
16.556967,10,49.960183
18.455445,14,50.002407
13.330511,8,50.028063
15.727186,10,50.058339
15.526011,9,50.086172
16.872042,10,50.117218
18.086346,13,50.157777
15.14053,9,50.184098
21.208895,17,50.245152
16.661072,10,50.276227
14.595529,9,50.30355
15.276628,10,50.33423
14.96005,9,50.361662
15.345629,10,50.39192
16.683235,11,50.425368
14.809645,8,50.450139
15.469539,10,50.481074
16.64643,11,50.517527
18.930592,12,50.556181
17.396803,12,50.591828
15.751789,11,50.625583
16.356364,10,50.65571
17.556402,17,50.706264
14.525822,9,50.734078
20.566308,16,50.783219
20.461258,14,50.826389
14.927846,9,50.853359
16.728464,12,50.890025
17.330032,12,50.925854
15.938023,11,50.958863
21.370268,15,51.003843
14.835992,8,51.027747
14.877971,10,51.057328
17.197075,10,51.087392
18.987666,15,51.133019
18.237326,11,51.167107
15.554914,11,51.200612
16.06269,10,51.238237
18.406231,11,51.273789
18.01177,13,51.313162
16.807745,12,51.349844
18.18711,12,51.387401
15.584113,9,51.415121
22.570354,19,51.472324
21.43896,17,51.526549
18.593212,18,51.586149
17.520354,13,51.626023
15.006295,10,51.655746
18.04889,11,51.690133
17.223323,13,51.730409
14.252549,8,51.754585
13.879509,9,51.783081
17.19619,11,51.816534
16.256845,10,51.846335
16.517365,10,51.875827
14.425037,9,51.903824
14.44625,9,51.930381
18.390922,11,51.963751
18.20517,13,52.002264
21.312966,16,52.05036
14.218366,10,52.080135
16.452321,10,52.110501
18.744903,14,52.151869
16.96223,13,52.190777
13.975281,8,52.215737
17.191306,11,52.253816
16.085378,11,52.291843
16.140491,12,52.328721
16.972965,10,52.359681
15.143627,10,52.391284
18.063737,14,52.434197
17.185515,13,52.475175
14.458453,9,52.502341
15.616567,12,52.546969
16.596177,11,52.580375
17.351504,11,52.613626
16.970986,11,52.647058
16.931919,16,52.695383
13.48574,8,52.719242
16.430459,11,52.753464
16.350303,11,52.786254
17.204784,11,52.819838
16.725195,10,52.850004
15.681315,12,52.886694
15.436537,12,52.922843
16.290868,10,52.953044
20.065911,16,53.002451
17.295914,11,53.038262
19.095789,14,53.087845
14.267717,9,53.117749
18.289693,12,53.153618
15.822794,10,53.18407
17.983996,13,53.222559
16.757288,12,53.25929
17.417983,12,53.30376
17.736449,11,53.337866
16.963807,11,53.371702
17.568846,12,53.408666
14.137476,9,53.435511
17.380165,13,53.474051
20.068155,12,53.510967
16.70997,11,53.544572
13.865325,10,53.580001
15.345528,10,53.610314
15.361109,10,53.63983
14.520265,8,53.663448
19.298282,14,53.705781
20.594953,16,53.754342
17.231707,11,53.787771
18.595067,13,53.827653
16.444984,10,53.858281
14.388878,8,53.882756
14.309981,8,53.909305
15.54122,11,53.943603
14.615693,9,53.971059
17.054582,11,54.00345
27.90306,21,54.067909
18.291315,12,54.10423
17.780473,11,54.146837
18.749279,14,54.19614
17.850833,12,54.23419
17.811935,13,54.273544
18.638734,13,54.327386
14.794473,10,54.360486
19.32004,14,54.404444
15.072768,9,54.432808
17.612204,14,54.476111
18.684597,14,54.519645
14.898232,9,54.546891
16.609439,14,54.594744
16.468262,11,54.629181
14.116232,8,54.654185
19.958215,18,54.710604
18.093194,12,54.748473
17.558091,13,54.787563
17.94728,13,54.828196
22.655549,18,54.884113
20.445803,14,54.927431
16.70687,10,54.958099
18.85228,12,54.995589
19.46377,14,55.039277
19.286867,13,55.080388
14.789625,10,55.112185
17.837751,12,55.148978
16.469716,9,55.177052
20.193897,14,55.220532
17.85691,14,55.263207
18.596468,12,55.301588
15.82891,9,55.336144
12.199867,8,55.36161
15.928202,9,55.389731
19.140538,13,55.429512
16.753595,11,55.463196
18.446091,12,55.500412
16.442779,9,55.528228
17.743752,12,55.565469
18.746311,12,55.607839
19.187758,14,55.651438
16.626545,10,55.682782
14.952849,9,55.710641
13.788319,8,55.734946
18.495744,11,55.769288
16.387521,12,55.806093
17.915164,12,55.843802
17.625559,12,55.880839
20.259942,15,55.926847
18.495026,14,55.969888
15.950972,11,56.004442
18.566553,11,56.038512
19.52121,15,56.084398
19.408662,13,56.124122
15.759587,10,56.155009
14.234303,9,56.182649
19.97635,13,56.22263
19.825629,17,56.273637
15.158102,10,56.304676
17.09177,10,56.337292
18.26403,10,56.376441
17.826834,11,56.410246
14.61587,10,56.440971
15.179803,9,56.468587
14.058682,9,56.496567
14.600319,9,56.524667
15.477067,11,56.559285
15.982887,11,56.597774
17.021461,14,56.641655
22.305709,17,56.692459
21.644663,18,56.747309
15.664367,9,56.77464
16.160425,10,56.80562
17.979285,11,56.839988
15.464349,11,56.87275
18.607371,13,56.913468
14.861438,9,56.941218
16.824927,11,56.974837
21.254001,16,57.025095
16.533908,10,57.056446
16.088752,11,57.090535
15.580117,10,57.122044
15.667454,8,57.147559
15.704692,12,57.184087
15.42348,10,57.222595
17.440804,11,57.264874
16.770181,12,57.303055
14.321163,8,57.327943
17.715079,11,57.364367
12.817041,8,57.39396
14.509745,9,57.422716
18.552626,12,57.460362
12.062107,7,57.48256
15.963592,10,57.512635
15.914025,10,57.543112
17.284649,11,57.576509
16.423638,10,57.61349
17.266672,15,57.660228
13.844664,8,57.68588
14.146396,8,57.710121
18.371362,12,57.747476
16.17287,11,57.781499
19.142463,15,57.827241
16.050728,11,57.861369
16.173632,10,57.890815
15.997948,9,57.918281
23.093534,16,57.967178
18.393434,13,58.007584
14.275528,9,58.035194
14.627044,8,58.060143
19.468782,14,58.1021
23.034952,18,58.158173
18.522921,12,58.196307
21.714857,17,58.248267
17.443818,11,58.282315
23.470056,17,58.334484
16.244767,11,58.374723
15.874052,10,58.417425
18.803083,13,58.457367
15.035263,10,58.489117
16.638228,10,58.52129
15.409777,10,58.551086
15.579632,12,58.588412
15.69593,11,58.628471
16.509311,11,58.662385
17.49285,10,58.693415
17.796394,13,58.733055
19.558508,12,58.770273
13.926773,10,58.801503
16.175419,9,58.829186
17.479309,12,58.866148
19.792541,15,58.912851
16.970057,13,58.95261
17.379874,11,58.985963
19.817928,13,59.027071
19.261567,12,59.06452
15.285798,9,59.092911
16.48488,10,59.123835
17.039228,11,59.159256
14.148083,8,59.182851
17.540673,13,59.223821
16.647241,11,59.258058
14.82609,9,59.287035
17.01189,12,59.325309
18.089581,14,59.36785
21.022474,15,59.42341
16.668458,10,59.454516
18.696275,12,59.491285
15.600272,9,59.520853
14.964855,9,59.54885
16.16974,10,59.578881
16.531145,10,59.61009
18.370074,12,59.653151
21.806755,20,59.714145
20.109068,14,59.757193
17.837312,11,59.792453
18.230276,12,59.830168
14.451791,8,59.855026
17.682178,13,59.894333
12.895567,11,59.927928
16.434459,11,59.962212
19.437758,14,60.007533
18.240832,12,60.04483
16.205511,10,60.07501
16.803218,12,60.111247
17.868717,11,60.145566
17.90945,14,60.195711
20.6606,16,60.243484
13.60337,9,60.271314
15.080349,9,60.299552
16.497413,10,60.330388
13.802912,8,60.354985
17.214245,11,60.390717
20.754501,15,60.446265
18.150491,14,60.48937
15.066483,8,60.513119
16.562795,11,60.546622
17.103389,11,60.581127
18.549762,14,60.625226
17.703251,12,60.666413
15.013723,9,60.693598
20.591662,14,60.737729
15.215334,9,60.765182
15.84166,10,60.795771
15.366324,10,60.826352
16.434245,12,60.862316
15.343288,10,60.892782
16.694719,11,60.928084
15.099497,8,60.952282
15.46447,8,60.976345
16.231448,11,61.011106
15.076845,9,61.039315
15.233071,9,61.066101
15.596851,9,61.093466
19.140562,12,61.131287
15.063491,8,61.157686
16.058725,10,61.192962
16.803794,16,61.244313
17.422308,14,61.294795
14.980916,9,61.325127
15.33288,9,61.352618
15.394762,11,61.387156
19.46886,14,61.431934
13.997329,8,61.463768
18.734791,14,61.507105
16.945511,10,61.538406
17.940725,11,61.572634
13.695895,8,61.597401
13.924727,8,61.62308
17.113612,13,61.668448
16.956688,12,61.706102
16.415582,9,61.73495
22.235131,15,61.781116
20.782351,15,61.826314
18.393754,12,61.863126
16.226534,10,61.894028
14.228461,8,61.919632
20.885028,17,61.971792
17.851453,11,62.006076
16.391419,14,62.048286
14.5361,9,62.075663
17.343321,11,62.109432
17.312553,12,62.147112
16.920065,12,62.183956
18.379248,12,62.221855
15.765789,9,62.250108
16.236253,10,62.281055
18.126072,12,62.318839
14.915743,10,62.350175
14.213647,8,62.374313
14.163343,9,62.403782
19.122548,12,62.44239
16.960417,10,62.479829
17.362203,13,62.521488
17.328298,14,62.564264
20.548781,14,62.607508
16.860394,11,62.642214
15.740606,10,62.678097
14.746045,9,62.705922
15.680825,9,62.732911
17.90579,12,62.770209
18.49282,13,62.810084
16.021467,10,62.841753
19.887482,13,62.881221
19.556161,14,62.925279
17.03362,12,62.962097
19.439479,13,63.014706
17.026765,12,63.052771
18.164137,12,63.090597
17.288478,11,63.125637
17.4693,11,63.162959
19.566725,13,63.208021
17.309938,14,63.25163
19.050542,12,63.288857
17.818885,12,63.327253
14.209278,8,63.351282
18.591277,12,63.389024
18.612076,12,63.426349
16.342739,10,63.457089
16.534362,10,63.496584
15.810037,9,63.529759
18.079201,12,63.566956
15.042275,9,63.595148
18.661136,11,63.629788
15.573425,9,63.657614
18.33479,12,63.700251
15.263669,9,63.728885
19.342377,14,63.771121
18.460868,12,63.808544
15.455458,9,63.836154
16.793051,11,63.869946
18.041891,11,63.904052
16.225181,10,63.934402
13.044087,8,63.958505
15.828236,10,63.989975
24.032216,18,64.044535
14.742608,10,64.074798
15.783884,10,64.105488
15.226173,9,64.132792
17.328303,12,64.174178
15.081452,9,64.205206
20.887839,14,64.248061
19.335069,15,64.293444
16.720289,11,64.330266
15.17769,9,64.35722
17.132691,12,64.393515
20.85271,14,64.43715
19.75858,14,64.479327
16.341167,13,64.526037
16.851299,12,64.562604
18.146187,12,64.599772
16.763832,10,64.630584
17.891768,14,64.675251
15.031287,9,64.706249
20.306043,15,64.752555
15.820072,11,64.787763
17.986165,14,64.831024
17.13829,12,64.867532
19.95354,14,64.910733
16.160897,11,64.944042
19.201733,14,64.985488
16.851676,11,65.020183
17.158697,12,65.057009
16.604889,10,65.088274
18.719,14,65.132464
15.445686,9,65.161409
18.894932,12,65.199039
16.850304,10,65.230883
18.016273,12,65.266678
14.498591,7,65.288439
17.223342,12,65.324798
14.248915,10,65.356086
14.743201,9,65.385144
14.979603,8,65.411295
16.096419,11,65.444138
15.500837,9,65.472297
18.097875,11,65.507586
21.112123,14,65.559147
15.666766,10,65.590428
16.877023,11,65.626593
15.995797,9,65.655073
17.164944,12,65.697364
16.505768,10,65.731037
17.366071,13,65.771092
16.202243,12,65.808316
19.487292,13,65.849159
16.502376,12,65.885873
13.785164,8,65.910863
18.869991,16,65.959641
14.764396,9,65.987205
17.328279,10,66.018948
17.777104,12,66.056113
15.222322,10,66.086654
15.343413,10,66.117272
14.939475,9,66.144606
14.814888,9,66.172021
18.597638,13,66.211802
14.501559,10,66.243206
19.940248,14,66.285366
14.389407,8,66.310489
14.442904,14,66.35307
19.345739,13,66.393022
15.731444,9,66.420732
20.372736,15,66.466076
18.718057,14,66.508296
18.309062,13,66.54965
19.212099,18,66.622268
14.751567,9,66.651744
15.867565,10,66.682991
16.418731,11,66.723111
17.962531,12,66.760396
16.983294,10,66.791418
18.424594,12,66.828093
17.999926,12,66.865181
19.474236,15,66.909743
18.451954,18,66.964355
18.543167,13,67.005496
18.467464,13,67.044784
19.460561,13,67.083798
18.192157,11,67.118397
16.523531,11,67.151406
17.938149,11,67.184439
14.183404,10,67.21366
18.064526,14,67.256362
17.765426,12,67.292507
16.779061,12,67.32926
20.533032,14,67.371425
17.779653,13,67.410558
13.294505,8,67.435023
16.081744,11,67.468933
17.129815,10,67.499337
15.192911,8,67.524468
16.360762,10,67.554618
20.007698,13,67.601505
15.299759,10,67.64875
18.709657,14,67.701612
17.193094,11,67.742223
18.998374,13,67.781655
15.082382,9,67.809316
15.688956,9,67.837178
18.276071,12,67.874228
20.531802,13,67.913982
16.162862,10,67.94421
16.744324,11,67.97739
23.627168,17,68.028848
16.994127,11,68.061334
15.577695,10,68.091418
15.678384,10,68.12232
15.771752,9,68.156354
16.60547,11,68.194934
15.396227,11,68.227409
19.977418,15,68.27172
17.834267,13,68.311175
16.151425,10,68.340914
14.713983,9,68.369378
18.763358,14,68.412255
19.51055,13,68.452215
18.377316,15,68.497325
16.448807,11,68.532147
17.25686,11,68.564513
22.533481,19,68.629582
17.865333,12,68.666277
19.738007,14,68.708959
21.338938,17,68.766012
16.759781,13,68.80619
14.970337,9,68.834058
15.683253,11,68.867082
21.495561,17,68.918661
15.496434,9,68.94582
14.692638,10,68.976446
18.679079,13,69.018057
17.187363,13,69.057616
16.779707,9,69.084486
16.812555,10,69.114562
17.009913,11,69.147856
19.604686,14,69.191291
16.798554,11,69.224438
16.489497,12,69.264526
16.306984,11,69.302945
16.86933,12,69.341193
19.475596,14,69.382971
17.336232,12,69.41952
17.701672,12,69.455867
16.977567,12,69.49249
17.607615,11,69.526311
16.148507,11,69.559706
17.217908,11,69.592632
19.919411,12,69.636828
21.174526,14,69.680519
15.859926,9,69.707192
15.304591,9,69.738823
13.882929,12,69.776214
17.988838,12,69.812281
16.75739,11,69.845699
17.521485,12,69.881693
16.818806,13,69.921166
17.930103,11,69.953882
17.978081,12,69.991969
19.21741,13,70.03302
17.442002,10,70.063319
17.404033,12,70.099811
18.227346,12,70.136365
18.22871,11,70.169949
18.43158,12,70.206434
19.936739,13,70.245652
15.216201,10,70.275266
15.657014,12,70.311477
18.006643,16,70.359457
17.20919,11,70.391751
13.504228,8,70.417452
13.200271,7,70.438291
15.574825,11,70.471944
17.349203,12,70.508278
18.105646,13,70.548374
14.965753,9,70.575881
17.902885,11,70.609213
17.724322,13,70.654734
19.636528,16,70.704421
15.02729,9,70.731997
16.238915,10,70.766864
13.996164,9,70.794416
16.922063,11,70.827652
19.272542,15,70.872554
15.930999,11,70.90565
16.123199,10,70.935981
13.070059,7,70.95741
17.697026,13,70.99717
19.658458,13,71.039678
18.556021,12,71.082009
18.051552,12,71.122966
16.881816,12,71.159319
20.786708,15,71.210276
17.141583,10,71.241758
18.051125,15,71.288404
14.087137,9,71.316802
15.154385,10,71.347776
17.525303,11,71.381207
15.618709,10,71.411397
18.144051,13,71.452056
15.853936,10,71.483752
14.943226,8,71.508128
17.517079,13,71.549141
16.813966,11,71.582535
12.897548,8,71.608075
15.698377,10,71.638817
16.513834,11,71.680712
19.729196,14,71.724095
18.945434,15,71.773781
19.406263,13,71.813539
17.510833,13,71.852434
16.631483,11,71.885196
17.060009,9,71.912457
17.803598,13,71.951194
14.252074,8,71.975355
17.808956,12,72.011942
18.200464,13,72.051579
16.806378,13,72.091697
14.269857,9,72.119553
14.909915,9,72.148523
16.767041,12,72.190966
18.687126,15,72.237178
18.251469,14,72.278983
15.643202,8,72.303218
15.906049,10,72.332727
