# {"t_start": 1589491546.9316487, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
1065.84824,1000,5772.782559
1024.426613,1000,5775.8939
995.699783,1000,5778.997304
1031.513392,1000,5782.042036
1039.800448,1000,5785.102002
418.754635,398,5786.322646
203.102473,188,5786.89633
1043.308738,1000,5790.010165
1037.260535,1000,5793.090372
581.582495,561,5794.837547
1054.054402,1000,5797.988673
1052.411053,1000,5801.061864
1049.452151,1000,5804.127382
1020.326223,1000,5807.23528
1042.41295,1000,5810.314409
1036.188408,1000,5813.377254
974.527423,1000,5816.492152
1037.861524,1000,5827.424982
1086.400855,1000,5830.501005
874.019066,831,5833.067014
1068.936813,1000,5836.129317
298.905395,271,5836.943986
420.97994,399,5838.164773
1063.55681,1000,5841.228812
1075.824946,1000,5844.410981
1061.76799,1000,5847.567068
1092.767151,1000,5850.774477
1061.213625,1000,5853.961172
1080.919042,1000,5857.078614
1060.693062,1000,5860.167902
1067.284289,1000,5863.241567
364.293692,333,5864.257106
570.018122,540,5865.925021
1057.642107,1000,5868.981555
172.559805,176,5869.528603
1030.21089,1000,5872.59011
1102.287071,1000,5875.655708
1056.224423,1000,5878.734815
1036.983065,1000,5881.825495
201.431711,191,5882.414555
1027.053253,1000,5885.494877
521.532818,493,5887.023514
1038.832549,1000,5890.081561
1033.216159,1000,5893.190516
1003.067975,1000,5896.288253
1055.484607,1000,5899.497935
1061.47764,1000,5910.461353
721.839373,708,5912.690997
1059.01381,1000,5915.77859
461.168331,418,5917.075215
1059.735405,1000,5920.167328
936.879964,871,5922.874422
1063.210439,1000,5925.949916
1079.154412,1000,5929.015431
1092.52987,1000,5932.135088
1070.628698,1000,5935.302225
237.263085,206,5935.947829
1083.297389,1000,5939.100893
1088.495957,1000,5942.200015
1108.387693,1000,5945.284563
1085.702175,1000,5948.407662
101.360884,89,5948.673668
1078.251094,1000,5951.760981
1086.417505,1000,5954.835101
1082.923775,1000,5957.893089
1057.629266,1000,5960.987326
849.265243,799,5963.443459
870.01025,810,5965.926441
1092.038442,1000,5969.032289
699.725328,644,5971.002797
1050.694845,1000,5974.089765
1069.73749,1000,5977.211542
280.072742,255,5977.999685
1092.156515,1000,5981.093333
1097.587609,1000,5984.224584
727.971405,677,5986.332339
1090.15318,1000,5997.312193
1093.567801,1000,6000.41881
236.676362,214,6001.088861
940.056904,827,6003.678754
1072.246557,1000,6006.774352
47.034293,95,6007.068087
343.876558,302,6008.011928
1062.863235,1000,6011.166174
566.752444,519,6012.824962
1094.153188,1000,6015.978307
996.633875,1000,6019.144854
1081.104167,1000,6022.259009
1098.846716,1000,6025.325302
239.760738,219,6025.999744
1103.550957,1000,6029.064293
1095.652379,1000,6032.156518
1058.028982,1000,6035.287614
260.530494,262,6036.109138
87.393871,83,6036.395931
450.470803,414,6037.691999
1074.042372,1000,6040.814349
1063.133482,1000,6043.971571
1072.904044,1000,6047.07557
507.545464,466,6048.521272
1104.934938,1000,6051.634566
986.402364,1000,6054.735725
1087.909053,1000,6057.843436
131.332719,113,6058.188557
1056.070124,1000,6061.336897
1071.300391,1000,6064.461043
165.227837,155,6064.944692
1083.705832,1000,6068.040848
1077.104911,1000,6071.225875
1091.669366,1000,6082.217159
1096.331963,1000,6085.319114
1109.105014,1000,6088.403065
1079.758004,1000,6091.557727
1095.154704,1000,6094.717875
1127.841326,1000,6097.868972
69.994974,58,6098.058821
76.676187,124,6098.454819
1079.482961,1000,6101.572967
1094.664366,1000,6104.725781
153.661832,183,6105.300668
1093.591556,1000,6108.441873
323.401564,332,6109.471507
1106.029609,1000,6112.589907
1120.03393,1000,6115.700334
1087.526408,1000,6118.800213
1110.239899,1000,6121.936529
1018.763699,911,6124.793888
1089.633617,1000,6127.910521
83.986799,75,6128.161787
124.39528,153,6128.650644
1089.36656,1000,6131.792244
1111.796426,1000,6134.918582
1115.437197,1000,6138.111819
1117.564555,1000,6141.271976
1091.681794,1000,6144.370744
750.747883,710,6146.578524
1082.221841,1000,6149.695447
1125.507161,1000,6152.844141
1083.515291,1000,6156.072197
1119.836189,1000,6159.304583
1102.905252,1000,6170.489973
1075.049522,1000,6173.739234
1101.472204,1000,6176.904772
1110.314753,1000,6180.090744
1115.363073,1000,6183.240702
1100.744681,1000,6186.385727
1106.663171,1000,6189.514371
1108.686236,1000,6192.661964
1131.19155,1000,6195.770972
1104.438137,1000,6198.872384
840.65968,737,6201.171899
1139.199766,1000,6204.424582
953.558953,904,6207.330664
1135.256682,1000,6210.447258
1138.03895,1000,6213.546921
440.273031,401,6214.788579
1116.412674,1000,6217.922877
1113.559338,1000,6221.050773
1134.021377,1000,6224.188127
1119.033755,983,6227.262691
1077.359532,1000,6230.402413
417.66452,387,6231.651822
1081.279033,1000,6234.75453
952.10724,879,6237.494602
1112.045309,1000,6240.651008
1100.708579,1000,6243.802541
566.925609,506,6245.367529
1145.578209,1000,6256.438169
485.294542,432,6257.80049
1104.604453,1000,6260.991333
1112.170011,1000,6264.146595
1112.775502,1000,6267.249735
1151.078297,1000,6270.351411
1155.999708,1000,6273.494662
1113.459559,1000,6276.600931
1099.057316,959,6279.581779
910.336323,837,6282.190066
639.618772,575,6284.03288
966.080242,870,6286.771076
275.822467,229,6287.476832
1129.316067,1000,6290.602299
1127.54267,1000,6293.727829
1102.456376,1000,6296.888752
1136.001348,1000,6300.005592
1128.085986,1000,6303.178055
1139.539939,1000,6306.325589
792.954581,754,6308.736275
1115.770722,1000,6311.882761
373.237883,320,6312.878049
1128.340589,1000,6316.011595
384.464791,348,6317.119385
781.202726,713,6319.353775
334.634423,317,6320.375821
1108.753896,1000,6323.54349
470.904595,438,6324.958021
1107.617573,1000,6328.099938
1126.444399,1000,6331.23602
169.913986,140,6331.672381
1134.391533,1000,6342.962434
1114.290099,1000,6346.117673
1134.425633,1000,6349.244612
1039.500353,878,6351.976953
1164.770606,1000,6355.079219
955.006729,826,6357.686947
1141.704018,1000,6360.802967
1129.293081,1000,6363.929456
1129.665929,1000,6367.064749
1050.705647,929,6369.988826
1137.250476,1000,6373.145628
1052.788635,951,6376.158654
1136.915244,1000,6379.280452
1184.064368,1000,6382.412458
876.540801,756,6384.780172
1092.59533,1000,6387.911061
858.527529,760,6390.308663
1124.070663,1000,6393.462461
1123.758497,1000,6396.592006
1143.480231,1000,6399.724708
1167.779573,1000,6402.875143
1122.096381,1000,6405.988824
1135.258984,1000,6409.155659
1134.69534,1000,6412.377579
950.25226,845,6415.089421
1142.626724,1000,6418.262983
1176.422979,1000,6429.587808
814.144538,706,6431.833721
1149.647564,1000,6434.947639
1170.118659,1000,6438.096665
1119.398104,1000,6441.254296
1119.373214,1000,6444.473649
1172.618345,1000,6447.647362
633.493831,548,6449.366065
1136.431758,1000,6452.546237
1155.131054,1000,6455.673163
955.948769,844,6458.339166
218.154928,201,6458.983425
1141.80327,1000,6462.133332
1107.230484,1000,6465.410848
1169.482401,1000,6468.667416
1151.737283,1000,6471.955502
1147.559842,1000,6475.163954
1136.078702,1000,6478.399524
1167.021117,1000,6481.585043
1153.657401,1000,6484.762629
1030.37902,1000,6487.928684
1141.406746,1000,6491.096427
1144.082323,1000,6494.315322
1116.756926,1000,6497.504825
1151.312204,1000,6500.712764
1131.55354,1000,6503.874497
1125.713728,1000,6507.058794
1124.771813,1000,6518.337837
1124.813584,1000,6521.491006
1152.695061,1000,6524.645928
1137.741976,1000,6527.820214
1073.245244,1000,6531.034242
1160.747286,1000,6534.21281
1148.157292,1000,6537.401425
1119.770635,970,6540.464976
1166.801617,1000,6543.681675
1140.732389,1000,6546.929388
1144.752138,1000,6550.098215
1130.529057,1000,6553.28434
1179.127233,1000,6556.443783
1151.751194,1000,6559.630763
85.527095,70,6559.857008
1138.431904,1000,6563.047288
1143.37676,1000,6566.232566
1101.277952,1000,6569.401951
1126.504502,1000,6572.59259
1144.664173,1000,6575.820937
1120.878766,1000,6579.070027
1137.606329,1000,6582.309794
1168.794536,1000,6585.499668
1119.997124,1000,6588.67381
1159.576068,1000,6591.853593
1137.06996,1000,6595.022344
1176.895801,1000,6606.315603
1157.265716,1000,6609.517426
101.279018,159,6610.012239
1176.625493,1000,6613.236489
1039.006401,874,6616.051933
1182.114487,1000,6619.214493
1149.511214,1000,6622.413079
1143.744564,1000,6625.591933
1129.420451,1000,6628.768728
916.599588,864,6631.511556
143.357988,130,6631.933837
1130.920149,1000,6635.111151
1151.174107,1000,6638.283019
836.860446,702,6640.483608
1169.73807,1000,6643.668525
1137.494762,1000,6646.87864
1164.579813,1000,6650.104316
1148.286067,1000,6653.30699
1137.017118,1000,6656.548944
1177.681631,1000,6659.771479
987.283428,828,6662.462854
1133.190943,1000,6665.658932
601.078322,526,6667.358083
1168.200812,1000,6670.558551
524.445973,450,6671.978127
1152.170947,1000,6675.162205
1174.920547,1000,6678.307597
1178.711766,1000,6681.515669
1181.278856,1000,6692.884232
1196.546355,1000,6696.04691
1167.314348,1000,6699.218986
1158.90967,1000,6702.379514
1159.8843,1000,6705.545688
1192.574614,1000,6708.709146
1167.422431,1000,6711.895659
1092.532447,917,6714.827091
1171.944813,1000,6718.014818
1204.769436,1000,6721.20045
1184.505692,1000,6724.403278
1206.480437,1000,6727.575651
854.23006,736,6729.970498
1163.472756,1000,6733.194461
1163.166583,1000,6736.487552
1172.960296,1000,6739.713654
1208.757197,1000,6742.952968
1160.552053,1000,6746.107307
1188.366856,1000,6749.274808
547.104207,464,6750.775119
1189.061494,1000,6753.924376
22.556334,19,6753.982633
1167.238238,1000,6757.128198
1188.408265,1000,6760.327242
1148.891639,1000,6763.552963
86.434785,63,6763.756037
99.589707,76,6763.9944
1164.24926,1000,6767.208894
1189.506499,1000,6770.384413
1205.132219,1000,6781.871525
1189.001034,1000,6785.13266
1246.098134,1000,6788.264259
1072.39232,901,6791.077818
1054.80857,894,6793.896603
545.560859,547,6795.62443
1190.061313,1000,6798.753899
1205.653994,1000,6801.920352
1178.2837,1000,6805.066097
1169.769065,1000,6808.233442
1183.55121,1000,6811.384342
1208.329675,1000,6814.64
1185.020437,1000,6817.933744
1188.480242,1000,6821.129685
1206.766923,1000,6824.319492
1191.774432,1000,6827.502575
1216.348231,1000,6830.660508
1210.932124,1000,6833.832123
1202.402269,1000,6836.981102
1194.67011,1000,6840.137338
77.732478,72,6840.366641
1222.16241,1000,6843.579282
1188.945782,1000,6846.727196
1210.875706,1000,6849.885374
1175.160042,1000,6853.107978
1236.754837,1000,6856.285528
1215.347834,1000,6867.518464
1256.243556,1000,6870.737634
1221.649115,1000,6873.922172
1187.428316,1000,6877.085589
1208.652798,1000,6880.225754
1212.002664,1000,6883.377851
1183.765526,1000,6886.609586
1232.674267,1000,6889.832165
1176.997118,1000,6893.024667
1179.788196,1000,6896.252755
1230.961962,1000,6899.46927
98.610235,77,6899.714249
526.843858,421,6901.082469
1185.164742,1000,6904.335731
1236.92603,1000,6907.506695
1148.200868,1000,6910.660641
1239.588844,1000,6913.855133
1221.346128,1000,6917.032759
1212.721831,1000,6920.298144
1220.210473,1000,6923.534478
924.305502,783,6926.033995
1234.695593,1000,6929.192338
1214.530835,1000,6932.382545
1193.188651,1000,6935.562062
1228.345417,1000,6938.7633
1217.759436,1000,6941.979125
1210.216048,1000,6945.158141
1226.57393,1000,6956.549972
1233.218901,1000,6959.765733
1240.265632,1000,6962.971871
1236.391514,1000,6966.181449
1104.44053,892,6969.001276
1217.698919,1000,6972.204962
1241.521427,1000,6975.442977
1222.922863,1000,6978.680132
1195.345974,1000,6981.899979
1227.111489,1000,6985.124393
1201.33606,1000,6988.333606
1205.546644,1000,6991.566746
1160.097631,935,6994.545916
1221.77547,1000,6997.719314
1189.351406,1000,7000.87638
1232.535511,1000,7004.031018
1213.47648,1000,7007.19468
1263.19376,1000,7010.389233
448.692362,358,7011.546175
1232.398136,1000,7014.735439
1234.524389,1000,7017.89716
1207.713506,1000,7021.116528
1234.266906,1000,7024.363562
1246.767941,1000,7027.551782
1231.21851,1000,7030.732635
1247.755826,1000,7033.908585
1232.397933,1000,7045.175312
1277.236975,1000,7048.326223
1238.668784,1000,7051.565959
1228.845247,1000,7054.736572
647.120415,573,7056.621951
1232.055016,1000,7059.8416
1248.132523,1000,7063.051228
358.339975,282,7063.988718
1254.085689,1000,7067.175593
1248.591944,1000,7070.37841
1261.189453,1000,7073.606385
1268.710942,1000,7076.764955
1267.14273,1000,7079.965483
1252.066499,1000,7083.207595
1264.363085,1000,7086.521556
1241.825738,1000,7089.809851
1277.118092,1000,7093.103714
547.312886,487,7094.674706
1230.487628,1000,7097.854417
1255.69842,1000,7101.040561
1269.717868,1000,7104.232955
592.559309,485,7105.75806
1244.852117,1000,7108.909702
1260.402729,1000,7112.089902
548.885745,521,7113.730884
346.488992,267,7114.607644
1247.351411,1000,7117.810217
1244.553399,1000,7121.096944
1258.872387,1000,7132.454432
1254.888305,1000,7135.653945
1235.887111,1000,7138.853908
1268.92973,1000,7142.065548
1258.888975,1000,7145.30189
1255.071514,1000,7148.472371
89.832726,67,7148.687758
1234.36783,1000,7151.849529
1255.095381,1000,7155.052557
1268.399807,1000,7158.272265
1253.607177,1000,7161.483963
1220.213001,1000,7164.663539
1264.669489,1000,7167.796856
1199.438116,1000,7170.972562
1265.66809,1000,7174.118377
1278.014212,1000,7177.31239
1267.264704,1000,7180.451235
1249.032014,1000,7183.601833
1259.426716,1000,7186.745901
1232.730837,1000,7189.883492
892.810092,714,7192.185089
1270.130957,1000,7195.33949
1239.51469,1000,7198.481344
1265.50762,1000,7201.634552
1248.086482,1000,7204.788258
1266.225275,1000,7207.997522
1240.815853,1000,7211.185758
1245.652348,1000,7222.532411
236.908833,186,7223.097611
922.976425,704,7225.285716
1262.013391,1000,7228.380884
1287.162069,1000,7231.469543
1251.729124,1000,7234.660832
1192.717557,937,7237.617047
96.208918,74,7237.85132
1255.707538,1000,7241.051097
1279.713335,1000,7244.203322
1271.873501,1000,7247.323892
498.501352,389,7248.532259
1277.706264,1000,7251.665561
217.77151,165,7252.216717
756.87153,585,7254.084524
1286.849078,1000,7257.245094
1238.395557,1000,7260.670275
1305.571428,1000,7263.944587
1273.531942,1000,7267.281039
486.040778,393,7268.613158
1276.718138,1000,7272.002066
665.975371,533,7273.705035
1307.112927,1000,7276.87283
1259.438482,1000,7280.17386
1285.327299,1000,7283.466791
1296.894008,1000,7286.797698
1265.662146,1000,7290.130569
1278.10109,1000,7293.407593
517.870549,420,7294.765994
391.195916,312,7295.787617
1281.086596,1000,7299.137048
1275.92225,1000,7311.051068
1246.841952,1000,7314.407547
1306.110056,1000,7317.674891
1265.59228,1000,7320.852859
1265.410241,1000,7324.06057
1290.619997,1000,7327.305482
796.831229,602,7329.243346
128.923828,98,7329.548631
1276.481778,1000,7332.760279
387.428768,315,7333.772534
1302.230439,1000,7337.025614
1286.868722,1000,7340.227558
1302.352203,1000,7343.414395
1287.198638,1000,7346.583402
1280.564805,1000,7349.767388
1275.853032,1000,7352.953715
1307.185833,1000,7356.142017
661.310137,519,7357.803574
1292.82646,1000,7361.013196
1063.529744,901,7363.903985
1288.849538,1000,7367.096456
1267.333627,1000,7370.364322
1295.378081,1000,7373.573992
1273.716061,1000,7376.79403
1281.060436,1000,7380.018626
1284.880609,1000,7383.255022
1260.864363,1000,7386.502835
1257.500455,1000,7397.879608
1301.006466,1000,7401.164753
1316.760201,1000,7404.536943
1295.994462,1000,7407.691281
1270.112565,1000,7410.88471
1290.765387,1000,7414.052206
182.877258,142,7414.496216
1323.213134,1000,7417.670129
1279.368177,1000,7420.840734
1285.391477,1000,7424.092574
1262.057442,1000,7427.336576
1285.128319,1000,7430.505919
1280.793403,1000,7433.71877
1292.091846,1000,7436.911595
1321.360161,1000,7440.132752
269.941473,218,7440.831888
1289.712914,1000,7444.026596
1310.843605,1000,7447.190842
975.087149,783,7449.692529
1292.789139,1000,7452.843289
1312.106592,1000,7456.015761
306.677128,252,7456.799766
1284.995448,1000,7460.022089
1221.456293,1000,7463.257364
1285.129453,1000,7466.46817
1329.391066,1000,7469.653241
